path,repo_name,count
solutions/digits_tsne.py,amueller/strata_singapore_2015,1
doc/sphinxext/sphinx_gallery/__init__.py,amueller/scikit-learn,1
sklearn/tests/test_kernel_ridge.py,amueller/scikit-learn,1
examples/classification/plot_classifier_comparison.py,amueller/scikit-learn,1
examples/classification/plot_lda.py,amueller/scikit-learn,1
examples/datasets/plot_digits_last_image.py,amueller/scikit-learn,1
examples/datasets/plot_random_dataset.py,amueller/scikit-learn,1
examples/ensemble/plot_partial_dependence.py,amueller/scikit-learn,1
examples/model_selection/plot_precision_recall.py,amueller/scikit-learn,1
examples/plot_isotonic_regression.py,amueller/scikit-learn,1
sklearn/decomposition/base.py,amueller/scikit-learn,1
sklearn/decomposition/setup.py,amueller/scikit-learn,1
sklearn/exceptions.py,amueller/scikit-learn,1
sklearn/gaussian_process/tests/test_gaussian_process.py,amueller/scikit-learn,1
sklearn/grid_search.py,amueller/scikit-learn,1
sklearn/linear_model/tests/test_coordinate_descent.py,amueller/scikit-learn,1
sklearn/model_selection/tests/test_split.py,amueller/scikit-learn,1
sklearn/tests/test_cross_validation.py,amueller/scikit-learn,1
pystruct/utils/graph.py,amueller/pystruct,1
examples/cluster/plot_kmeans_stability_low_dim_dense.py,amueller/scikit-learn,1
examples/decomposition/plot_faces_decomposition.py,amueller/scikit-learn,1
examples/decomposition/plot_ica_vs_pca.py,amueller/scikit-learn,1
examples/linear_model/plot_ols.py,amueller/scikit-learn,1
examples/svm/plot_weighted_samples.py,amueller/scikit-learn,1
sklearn/externals/joblib/parallel.py,amueller/scikit-learn,1
sklearn/feature_selection/__init__.py,amueller/scikit-learn,1
sklearn/manifold/mds.py,amueller/scikit-learn,1
sklearn/neural_network/_stochastic_optimizers.py,amueller/scikit-learn,1
sklearn/utils/tests/test_multiclass.py,amueller/scikit-learn,1
sklearn/utils/tests/test_validation.py,amueller/scikit-learn,1
docsrc/mdoc.py,amueller/vlfeat,1
docsrc/webdoc.py,amueller/vlfeat,1
pystruct/learners/subgradient_ssvm.py,amueller/pystruct,1
pystruct/tests/test_learners/test_structured_perceptron.py,amueller/pystruct,1
doc/tutorial/machine_learning_map/svg2imagemap.py,amueller/scikit-learn,1
mglearn/tools.py,amueller/advanced_training,1
doc/tutorial/text_analytics/skeletons/exercise_02_sentiment.py,amueller/scikit-learn,1
examples/datasets/plot_random_multilabel_dataset.py,amueller/scikit-learn,1
examples/ensemble/plot_feature_transformation.py,amueller/scikit-learn,1
examples/linear_model/plot_ard.py,amueller/scikit-learn,1
examples/linear_model/plot_logistic.py,amueller/scikit-learn,1
examples/mixture/plot_gmm_pdf.py,amueller/scikit-learn,1
examples/svm/plot_svm_anova.py,amueller/scikit-learn,1
sklearn/externals/joblib/numpy_pickle_utils.py,amueller/scikit-learn,1
sklearn/gaussian_process/gaussian_process.py,amueller/scikit-learn,1
sklearn/linear_model/tests/test_base.py,amueller/scikit-learn,1
sklearn/manifold/tests/test_isomap.py,amueller/scikit-learn,1
sklearn/metrics/pairwise.py,amueller/scikit-learn,1
sklearn/neighbors/tests/test_dist_metrics.py,amueller/scikit-learn,1
sklearn/svm/tests/test_sparse.py,amueller/scikit-learn,1
sklearn/ensemble/tests/test_gradient_boosting.py,amueller/scikit-learn,1
sklearn/tests/test_naive_bayes.py,amueller/scikit-learn,1
sklearn/utils/tests/__init__.py,amueller/scikit-learn,1
notebooks/solutions/07B_grid_search.py,amueller/scipy_2015_sklearn_tutorial,1
solutions/validation_curve.py,amueller/advanced_training,1
notebooks/figures/plot_helpers.py,amueller/scipy-2016-sklearn,1
benchmarks/bench_plot_fastkmeans.py,amueller/scikit-learn,1
examples/applications/plot_stock_market.py,amueller/scikit-learn,1
examples/ensemble/plot_bias_variance.py,amueller/scikit-learn,1
examples/gaussian_process/plot_gpr_noisy_targets.py,amueller/scikit-learn,1
examples/linear_model/plot_sgd_separating_hyperplane.py,amueller/scikit-learn,1
examples/model_selection/plot_roc.py,amueller/scikit-learn,1
examples/text/document_classification_20newsgroups.py,amueller/scikit-learn,1
sklearn/datasets/tests/test_samples_generator.py,amueller/scikit-learn,1
sklearn/decomposition/tests/test_sparse_pca.py,amueller/scikit-learn,1
sklearn/ensemble/tests/__init__.py,amueller/scikit-learn,1
examples/classification/plot_digits_classification.py,amueller/scikit-learn,1
sklearn/feature_extraction/tests/test_dict_vectorizer.py,amueller/scikit-learn,1
sklearn/linear_model/__init__.py,amueller/scikit-learn,1
sklearn/neighbors/setup.py,amueller/scikit-learn,1
sklearn/tests/test_dummy.py,amueller/scikit-learn,1
sklearn/tests/test_isotonic.py,amueller/scikit-learn,1
sklearn/utils/random.py,amueller/scikit-learn,1
sklearn/utils/tests/test_estimator_checks.py,amueller/scikit-learn,1
notebooks/solutions/05B_strip_headers.py,amueller/scipy_2015_sklearn_tutorial,1
notebooks/solutions/text_pipeline.py,amueller/odsc-masterclass-2017-morning,1
mglearn/plot_metrics.py,amueller/advanced_training,1
solutions/digits_tsne.py,amueller/advanced_training,1
wordcloud/wordcloud_cli.py,amueller/word_cloud,1
solutions/text_pipeline.py,amueller/strata_singapore_2015,1
benchmarks/bench_plot_randomized_svd.py,amueller/scikit-learn,1
examples/ensemble/plot_gradient_boosting_quantile.py,amueller/scikit-learn,1
sklearn/linear_model/logistic.py,amueller/scikit-learn,1
sklearn/metrics/__init__.py,amueller/scikit-learn,1
sklearn/mixture/tests/__init__.py,amueller/scikit-learn,1
sklearn/tests/test_kernel_approximation.py,amueller/scikit-learn,1
sklearn/utils/tests/test_class_weight.py,amueller/scikit-learn,1
solutions/digits_unsupervised.py,amueller/nyu_ml_lectures,1
pystruct/tests/test_learners/test_frankwolfe_svm.py,amueller/pystruct,1
pystruct/tests/test_models/test_chain_crf.py,amueller/pystruct,1
mglearn/plot_kneighbors_regularization.py,amueller/advanced_training,1
notebooks/solutions/12A_tfidf.py,amueller/scipy-2016-sklearn,1
doc/datasets/labeled_faces_fixture.py,amueller/scikit-learn,1
doc/datasets/mldata_fixture.py,amueller/scikit-learn,1
doc/tutorial/text_analytics/working_with_text_data_fixture.py,amueller/scikit-learn,1
examples/cluster/plot_affinity_propagation.py,amueller/scikit-learn,1
examples/cluster/plot_segmentation_toy.py,amueller/scikit-learn,1
sklearn/linear_model/base.py,amueller/scikit-learn,1
examples/linear_model/plot_polynomial_interpolation.py,amueller/scikit-learn,1
examples/plot_johnson_lindenstrauss_bound.py,amueller/scikit-learn,1
examples/plot_multilabel.py,amueller/scikit-learn,1
sklearn/cluster/mean_shift_.py,amueller/scikit-learn,1
sklearn/cluster/tests/test_mean_shift.py,amueller/scikit-learn,1
sklearn/cross_decomposition/cca_.py,amueller/scikit-learn,1
sklearn/decomposition/sparse_pca.py,amueller/scikit-learn,1
sklearn/decomposition/tests/test_fastica.py,amueller/scikit-learn,1
sklearn/ensemble/tests/test_bagging.py,amueller/scikit-learn,1
sklearn/linear_model/tests/test_least_angle.py,amueller/scikit-learn,1
sklearn/manifold/t_sne.py,amueller/scikit-learn,1
sklearn/metrics/cluster/supervised.py,amueller/scikit-learn,1
sklearn/metrics/scorer.py,amueller/scikit-learn,1
sklearn/metrics/tests/test_ranking.py,amueller/scikit-learn,1
sklearn/tree/tests/__init__.py,amueller/scikit-learn,1
mglearn/datasets.py,amueller/advanced_training,1
examples/applications/plot_species_distribution_modeling.py,amueller/scikit-learn,1
examples/classification/plot_classification_probability.py,amueller/scikit-learn,1
