SpectralCoclustering,33
extract_patches_2d,32
spectral_clustering,32
ParameterSampler,32
check_arrays,32
load,32
cpu_count,31
polynomial_kernel,31
Birch,31
MinCovDet,31
GraphLassoCV,31
RandomizedLasso,31
pairwise,30
assert_raises_regexp,30
SparsePCA,30
_num_samples,29
NonBLASDotWarning,29
EllipticEnvelope,29
RANSACRegressor,29
permutation_test_score,29
brier_score_loss,28
get_scorer,28
DataConversionWarning,28
DummyRegressor,28
row_norms,28
sparse_random_matrix,28
squared_norm,28
OrthogonalMatchingPursuit,27
gen_batches,27
assert_greater_equal,27
RandomTreesEmbedding,27
random_projection,27
gen_even_slices,26
get_data_home,26
ARDRegression,26
_tree,26
atleast2d_or_csr,25
ProjectedGradientNMF,25
SCORERS,25
shrunk_covariance,25
LocallyLinearEmbedding,25
fetch_olivetti_faces,25
make_hastie_10_2,25
DataFrameMapper,24
MultiTaskLasso,23
log_likelihood,23
deprecated,23
LSHForest,22
LinearClassifierMixin,22
assert_no_warnings,22
AdditiveChi2Sampler,22
cartesian,22
SpectralEmbedding,22
pinvh,21
raises,21
assert_all_finite,21
MetaEstimatorMixin,21
LabelKFold,21
cohen_kappa_score,21
label_ranking_average_precision_score,21
manhattan_distances,21
binarize,21
reconstruct_from_patches_2d,20
locally_linear_embedding,20
SpectralBiclustering,20
MiniBatchDictionaryLearning,20
calibration_curve,20
if_delegate_has_method,20
WardAgglomeration,20
ledoit_wolf,19
SparseRandomProjection,19
load_sample_image,19
LassoLars,19
KernelCenterer,19
RadiusNeighborsClassifier,19
all_estimators,19
ExtraTreeClassifier,19
chi2_kernel,19
MockDataFrame,19
NuSVR,19
minmax_scale,19
CCA,19
check_consistent_length,19
multiclass,18
maxabs_scale,18
TimeSeriesSplit,18
samples_generator,18
sp_version,18
LinearModel,18
is_regressor,18
iteritems,18
ProbabilisticPCA,18
load_svmlight_files,18
make_low_rank_matrix,18
connected_components,17
_safe_split,17
indexable,17
Scaler,17
fetch_california_housing,17
BayesianGaussianMixture,17
make_friedman1,17
make_spd_matrix,17
pairwise_distances_argmin,17
SparseCoder,17
assert_array_less,17
fetch_20newsgroups_vectorized,17
cosine_distances,17
linear_assignment,17
GroupKFold,16
OutputCodeClassifier,16
DictionaryLearning,16
eigsh,16
assert_less_equal,16
lasso_stability_path,16
assert_allclose,16
_name_estimators,16
array2d,16
ExtraTreeRegressor,16
utils,16
laplacian_kernel,16
make_swiss_roll,16
SelectorMixin,15
bincount,15
auc_score,15
libsvm,15
LassoLarsIC,14
mutual_info_classif,14
FitFailedWarning,14
check_classification_targets,14
graph_lasso,14
discriminant_analysis,14
clean_warning_registry,14
make_gaussian_quantiles,14
qda,14
skip_if_32bit,14
consensus_score,14
tosequence,14
get_blas_info,14
coverage_error,14
PassiveAggressiveRegressor,14
ConstantKernel,14
MiniBatchSparsePCA,13
hash,13
SelectFpr,13
SelectFdr,13
check_pairwise_arrays,13
make_checkerboard,13
Bootstrap,13
log_logistic,13
DPGMM,13
extract_patches,13
PLSCanonical,12
svd_flip,12
np_version,12
hmm,12
pmml,12
DTYPE,12
LabelPropagation,12
cs_graph_components,12
BaseLibSVM,12
make_sparse_spd_matrix,12
set_random_state,12
CheckingClassifier,12
RidgeClassifierCV,12
plot_partial_dependence,12
weighted_mode,12
PredefinedSplit,12
pairwise_distances_argmin_min,12
plot,11
logger,11
LabelSpreading,11
LeavePOut,11
_BaseKFold,11
mean_variance_axis,11
label_propagation,11
label_ranking_loss,11
safe_mask,11
LeavePLabelOut,11
signature,11
partial_dependence,11
safe_indexing,11
_joint_probabilities,11
lasso_path,10
graph_laplacian,10
enet_path,10
RadiusNeighborsRegressor,10
externals,10
paired_distances,10
_check_param_grid,10
lars_path,10
sigmoid_kernel,10
META_ESTIMATORS,10
BaseSearchCV,10
u,10
TheilSenRegressor,10
norm,10
calinski_harabaz_score,10
GraphLasso,9
_fit_and_score,9
LeaveOneGroupOut,9
additive_chi2_kernel,9
BaseEnsemble,9
unique,9
LabelShuffleSplit,9
PY3,9
sample_without_replacement,9
get_dataset,9
compute_sample_weight,9
_score,9
b,9
balance_weights,9
one_class_data,9
SparseCoefMixin,9
assert_not_in,9
with_metaclass,9
fast_mcd,9
_CVScoreTuple,9
make_sparse_coded_signal,9
PAIRWISE_DISTANCE_FUNCTIONS,9
string_types,8
_deterministic_vector_sign_flip,8
VectorizerMixin,8
graph_shortest_path,8
strip_accents_unicode,8
has_fit_parameter,8
sparse_encode,8
isotonic,8
TimeoutError,8
TransformationContext,8
generate_clustered_data,8
GaussianRandomProjection,8
GroupShuffleSplit,8
_labels_inertia,8
orthogonal_mp,8
_pprint,8
BiclusterMixin,8
IterGrid,8
_fast_dot,8
expit,7
WhiteKernel,7
entropy,7
extmath,7
VBGMM,7
astype,7
_infer_dimension_,7
ZeroEstimator,7
fast_logdet,7
kernel_metrics,7
load_linnerud,7
sample_gaussian,7
BaseRandomProjection,7
fetch_covtype,7
Matern,7
EstimatorConverter,7
_mini_batch_step,7
radius_neighbors_graph,7
size_mb,7
johnson_lindenstrauss_min_dim,7
validation,7
Schema,7
_average_binary_score,7
regression,7
mean_variance_axis0,7
range,7
ChangedBehaviorWarning,7
murmurhash3_32,6
OverfeatLocalizer,6
_transform_selected,6
safe_asarray,6
SPARSE_SPLITTERS,6
oas,6
LeavePGroupsOut,6
load_sample_images,6
l1_min_c,6
SkewedChi2Sampler,6
add_dummy_feature,6
kernel_approximation,6
check_symmetric,6
DecisionTreeConverter,6
estimator_to_converter,6
strip_accents_ascii,6
KNeighborsMixin,6
_assess_dimension_,6
softmax,6
IntFloatDict,6
log_multivariate_normal_density,6
assert_dict_equal,6
ridge_regression,6
PLSSVD,6
_check_targets,6
_realloc_test,6
_check_reg_targets,6
_init_centroids,6
MultiOutputClassifier,6
zero_one_score,6
_sigmoid_calibration,6
kernel_ridge,6
_graph_is_connected,6
issparse,6
kernels,5
ModelMode,5
if_safe_multiprocessing_with_blas,5
cross_decomposition,5
max_time,5
contingency_matrix,5
discretize,5
BaseForest,5
_RidgeGCV,5
choice,5
TempMemmap,5
FLOAT_DTYPES,5
make_friedman2,5
affinity_propagation,5
make_sparse_uncorrelated,5
Relu,5
_hc_cut,5
strip_tags,5
GenericUnivariateSelect,5
_check_clf_targets,5
fetch_species_distributions,5
robust_scale,5
Feature,5
Convolution,5
OrthogonalMatchingPursuitCV,5
forest,5
total_seconds,5
logistic_sigmoid,5
pmml_row,5
make_friedman3,5
clear_data_home,5
frombuffer_empty,5
irf_utils,5
Lars,5
_CVIterableWrapper,5
isotonic_regression,5
_PartitionIterator,5
construct_grids,5
CategoricalFeature,5
NeighborsBase,5
dbscan,5
csr_mean_variance_axis0,5
_solve_cholesky_kernel,4
_is_arraylike,4
average_merge,4
ward_tree,4
BinomialDeviance,4
_TREE_BUILDERS,4
orthogonal_mp_gram,4
is_multilabel,4
if_matplotlib,4
mutual_info_regression,4
FancyMaxPool,4
_incremental_mean_and_var,4
MultiTaskLassoCV,4
Tree,4
accuracy_scorer,4
GaussianHMM,4
NeighborsHeap,4
MaxPool,4
mean_shift,4
MultiOutputRegressor,4
max_merge,4
VWClassifier,4
safe_sqr,4
PAIRWISE_KERNEL_FUNCTIONS,4
regression_models,4
_rescale_data,4
sparse_center_data,4
make_biclusters,4
gradient_boosting,4
center_data,4
correlation_models,4
_solve_cholesky,4
cPickle,4
VW,4
_cov,4
copy,4
tovw,4
_preprocess_data,4
expected_mutual_information,4
if_not_mac_os,4
STSimpleEstimator,4
assign_rows_csr,4
DotProduct,4
_alpha_grid,4
LogOddsEstimator,4
PAIRED_DISTANCES,4
VWRegressor,4
MultinomialHMM,4
f_oneway,4
_PredictScorer,4
NumericFeature,4
_ravel,4
OverfeatTransformer,4
_kl_divergence,4
fetch_kddcup99,4
_handle_zeros_in_scale,4
ForestRegressor,4
dict_learning_online,4
urllib,3
ExpSineSquared,3
_gradient_descent,3
ConvexFM,3
check_skip_travis,3
TextFeatures,3
paired_manhattan_distances,3
load_digits\n,3
roc_auc_scorer,3
count_nonzero,3
BaseNB,3
_SigmoidCalibration,3
fit_ovo,3
fetch_rcv1,3
install_mldata_mock,3
OneClassRF,3
_named_check,3
fetch_ml_10m,3
_k_means,3
OverfeatClassifier,3
_validate_shuffle_split,3
moves,3
JPMMLClassificationTest,3
_check_is_permutation,3
_VALID_METRICS,3
ForestClassifier,3
BaseDecisionTree,3
BaseWeightBoosting,3
MLPRandomLayer,3
_balance_weights,3
uninstall_mldata_mock,3
_index_param_value,3
NotAnArray,3
_generate_sample_indices,3
check_paired_arrays,3
load_mlcomp,3
_clean_nans,3
load_lfw_pairs,3
get_auto_step_size,3
fast_svd,3
_hungarian,3
MCD,3
make_s_curve,3
html_parser,3
paired_euclidean_distances,3
GoogLeNetClassifier,3
_joint_probabilities_nn,3
TARGET_NAME,3
array_to_fm_format,3
check_increasing,3
_check_partial_fit_first_call,3
_pre_fit,3
mean_square_error,3
MultiTaskElasticNet,3
DLRecommender,3
test_svm,3
FMDecoder,3
timeout,3
ReportGenerator,3
random_state,3
load_lfw_people,3
find_converter,2
_build_repr,2
check_predictions,2
testing,2
fowlkes_mallows_score,2
RBFRandomLayer,2
combinations_with_replacement,2
RealNumericFeature,2
decision_function,2
GMMHMM,2
_weighted_percentile,2
raise_build_error,2
DeltaTfidfVectorizer,2
JPMMLTest,2
_inverse_binarize_thresholding,2
_prf_divide,2
NormalizedKernelMixin,2
_deprecate_loss_and_score_funcs,2
_binary_search_perplexity,2
download_20newsgroups,2
_gs_decorrelation,2
with_setup,2
GaussianKernel,2
_parallel_pairwise,2
log_normalize,2
check_transformer_general,2
safe_assign_subset,2
_hashing,2
_log_normalize,2
check_estimators_unfitted,2
ALL_FOOD_DOCS,2
rankdata,2
get_max_squared_sum,2
CRF,2
_fit_transform_one,2
minimum_spanning_tree,2
